region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight,normalization_applied
North America,onet_task,0,onet_task_count,answer customers' questions about merchandise and advise customers on merchandise selection.,14595477.05776118,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer customers' questions about merchandise and advise customers on merchandise selection.,0.04429336399042794,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",22935749.66219614,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.06960385769924392,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer inquiries from the public concerning animal control operations.,4549239.602419069,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer inquiries from the public concerning animal control operations.,0.013805723841172325,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",12510408.90665244,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",0.03796574056322395,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer questions about records or files.,5496997.852923042,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer questions about records or files.,0.016681916308083175,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer questions from taxpayers and assist them in completing tax forms.,3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer questions from taxpayers and assist them in completing tax forms.,0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",7771617.654132577,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",0.023584778228669456,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",4738791.252519864,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",0.014380962334554494,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer questions regarding the store and its merchandise.,4170136.30221748,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer questions regarding the store and its merchandise.,0.012655246854407986,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer telephone calls and respond to inquiries or transfer calls.,5307446.2028222475,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer telephone calls and respond to inquiries or transfer calls.,0.016106677814701008,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",30328264.01612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",0.09203815894114904,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer telephones, and route calls or deliver messages.",3411929.701814302,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer telephones, and route calls or deliver messages.",0.010354292880879185,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer telephones, direct calls, and take messages.",7013411.053729398,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer telephones, direct calls, and take messages.",0.02128382425514066,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"answer telephones, responding to questions or requests.",53264013.67832327,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"answer telephones, responding to questions or requests.",0.16164201664039304,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,answer user inquiries regarding computer software or hardware operation to resolve problems.,6823859.403628604,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,answer user inquiries regarding computer software or hardware operation to resolve problems.,0.020708585761758484,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",12699960.556753237,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.038540979056606126,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"appraise property values, assessing income potential when relevant.",7013411.053729398,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"appraise property values, assessing income potential when relevant.",0.02128382425514066,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",5307446.2028222475,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",0.016106677814701008,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"arrange conference, meeting, or travel reservations for office personnel.",9856685.805241317,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"arrange conference, meeting, or travel reservations for office personnel.",0.029912401655873447,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,9098479.204838138,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,0.02761144768234465,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",6255204.453326221,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",0.018982870281611976,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,ask questions that will help clients identify their feelings and behaviors.,5496997.852923042,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,ask questions that will help clients identify their feelings and behaviors.,0.016681916308083175,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",4549239.602419069,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",0.013805723841172325,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",3222378.051713507,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",0.009779054387497014,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",10993995.705846084,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.03336383261616647,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assess patients for risk of suicide attempts.,3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assess patients for risk of suicide attempts.,0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assess patients' general physical appearance to make diagnoses.,7771617.654132577,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assess patients' general physical appearance to make diagnoses.,0.023584778228669456,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assess project feasibility by analyzing technology, resource needs, and market demand.",7202962.703830193,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assess project feasibility by analyzing technology, resource needs, and market demand.",0.021859062748522826,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,7392514.353930987,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,0.022434301241904996,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assess the identity, strength, or purity of medications.",14216373.75755959,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assess the identity, strength, or purity of medications.",0.0431428870036636,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assess the nature and level of threats so that the scope of the problem can be determined.,3601481.3519150964,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assess the nature and level of threats so that the scope of the problem can be determined.,0.010929531374261354,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assist customers by providing information and resolving their complaints.,12889512.206854029,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assist customers by providing information and resolving their complaints.,0.039116217549988286,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"assist engineers in the design, configuration, or application of robotic systems.",2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"assist engineers in the design, configuration, or application of robotic systems.",0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,assist in laying out material for publication.,4928342.902620658,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,assist in laying out material for publication.,0.014956200827936665,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",3980584.6521166856,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",0.012080008361025693,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",7392514.353930987,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",0.022434301241904996,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"bake, roast, broil, and steam meats, fish, vegetables, and other foods.",2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"bake, roast, broil, and steam meats, fish, vegetables, and other foods.",0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",12699960.556753237,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",0.038540979056606126,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"build, calibrate, maintain, troubleshoot, or repair electrical instruments or testing equipment.",3222378.051713507,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"build, calibrate, maintain, troubleshoot, or repair electrical instruments or testing equipment.",0.009779054387497014,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,12510408.90665244,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,0.03796574056322395,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",6444756.103427014,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",0.019558108774994143,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",8529824.254535755,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",0.025885732202198017,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",3791033.002015891,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",0.011504769867643523,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",12131305.606450852,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",0.03681526357645961,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",3411929.701814302,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",0.010354292880879185,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,check adhesives to ensure that they will work and will remain durable.,2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,check adhesives to ensure that they will work and will remain durable.,0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"check completed work for spelling, grammar, punctuation, and format.",5496997.852923042,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"check completed work for spelling, grammar, punctuation, and format.",0.016681916308083175,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"check reference materials, such as books, news files, or public records, to obtain relevant facts.",15543235.308265151,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"check reference materials, such as books, news files, or public records, to obtain relevant facts.",0.04716955645733891,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",3980584.6521166856,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",0.012080008361025693,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",10046237.45534211,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",0.03048764014925562,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"clean, adjust and maintain equipment, using hand tools.",2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"clean, adjust and maintain equipment, using hand tools.",0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,coach client representatives in effective communication with the public or with employees.,9856685.805241317,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,coach client representatives in effective communication with the public or with employees.,0.029912401655873447,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,coach senior executives and managers on leadership and performance.,5876101.153124631,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,coach senior executives and managers on leadership and performance.,0.017832393294847634,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,4928342.902620658,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,0.014956200827936665,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,collaborate with search engine shopping specialists to place marketing content in desired online locations.,9667134.155140525,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,collaborate with search engine shopping specialists to place marketing content in desired online locations.,0.02933716316249104,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,6823859.403628604,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,0.020708585761758484,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",19144716.660180252,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",0.05809908783160027,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",7013411.053729398,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",0.02128382425514066,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",19713371.610482633,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.059824803311746895,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",9667134.155140525,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",0.02933716316249104,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",7202962.703830193,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",0.021859062748522826,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,collect data through surveys or experimentation.,14216373.75755959,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,collect data through surveys or experimentation.,0.0431428870036636,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect information about clients through interviews, observation, or tests.",8529824.254535755,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect information about clients through interviews, observation, or tests.",0.025885732202198017,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",2843274.751511918,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",0.008628577400732553,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",9477582.505039727,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",0.028761924669108988,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",4738791.252519864,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",0.014380962334554494,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",33929745.36804222,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",0.1029676903154105,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"communicate research results through conference presentations, scientific publications, or project reports.",4928342.902620658,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"communicate research results through conference presentations, scientific publications, or project reports.",0.014956200827936665,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",3411929.701814302,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.010354292880879185,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compare a property with similar properties that have recently sold to determine its competitive market price.,6823859.403628604,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compare a property with similar properties that have recently sold to determine its competitive market price.,0.020708585761758484,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile and analyze data obtained from monitoring or diagnostic tests.,6634307.753527809,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile and analyze data obtained from monitoring or diagnostic tests.,0.020133347268376317,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile and format image data to increase its usefulness.,10046237.45534211,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile and format image data to increase its usefulness.,0.03048764014925562,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile and interpret results of tests and analyses.,13837270.457358,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile and interpret results of tests and analyses.,0.04199241001689927,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,3601481.3519150964,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,0.010929531374261354,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",23693956.26259932,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",0.07190481167277259,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,7961169.304233371,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,0.02416001672205151,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile bibliographies of specialized materials for outside reading assignments.,8719375.904636549,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile bibliographies of specialized materials for outside reading assignments.,0.02646097069558031,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile budget data and documents, based on estimated revenues and expenses and previous budgets.",4170136.30221748,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile budget data and documents, based on estimated revenues and expenses and previous budgets.",0.012655246854407986,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",4170136.30221748,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",0.012655246854407986,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compile or develop materials to submit to granting or other funding organizations.,9667134.155140525,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compile or develop materials to submit to granting or other funding organizations.,0.02933716316249104,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.",3791033.002015891,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.",0.011504769867643523,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile, administer, and grade examinations or assign this work to others.",4549239.602419069,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile, administer, and grade examinations or assign this work to others.",0.013805723841172325,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques.",13837270.457358,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques.",0.04199241001689927,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile, log, or record testing or operational data for review and further analysis.",3032826.401612713,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile, log, or record testing or operational data for review and further analysis.",0.009203815894114844,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile, record, and code results or data from interview or survey, using computer or specified form.",10046237.45534211,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile, record, and code results or data from interview or survey, using computer or specified form.",0.03048764014925562,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compile, sort and verify the accuracy of data before it is entered.",8340272.60443496,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compile, sort and verify the accuracy of data before it is entered.",0.02531049370881597,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,complete form letters in response to requests or problems identified by correspondence.,10235789.105442906,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,complete form letters in response to requests or problems identified by correspondence.,0.031062878642637792,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",12699960.556753237,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",0.038540979056606126,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"complete work schedules, manage calendars, and arrange appointments.",4359687.952318274,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"complete work schedules, manage calendars, and arrange appointments.",0.013230485347790154,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,5117894.552721453,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,0.015531439321318834,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compose business correspondence for supervisors, managers, and professionals.",30138712.36602633,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compose business correspondence for supervisors, managers, and professionals.",0.09146292044776685,weighted_average,US,208200.0,True
North America,onet_task,0,onet_task_count,"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",60466976.38215347,weighted_sum,US,208200.0,False
North America,onet_task,0,onet_task_pct,"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",0.18350107938891602,weighted_average,US,208200.0,True
