region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
Middle East & Africa,request,0,request_pct,Provide Laravel framework development assistance and troubleshooting,0.672363076061073,count_based_composition,"EG,KE,MA,TR",0.025596841452616606
Middle East & Africa,request,0,request_pct,Provide mobile app development strategy and high-level technical guidance,1.2606807676145118,count_based_composition,"EG,IL,MA,NG,SA,TR",0.04273017768902658
Middle East & Africa,request,0,request_pct,Provide web development technical guidance and programming assistance,0.6653592940187701,count_based_composition,"EG,MA,NG,TR,ZA",0.033831210976947496
Middle East & Africa,request,0,request_pct,Refactor and optimize existing code for better structure and performance,0.40621935845356494,count_based_composition,"EG,TR",0.016358836861608262
Middle East & Africa,request,0,request_pct,Review and improve existing React application code and components,0.8614651912032497,count_based_composition,"EG,IL,MA,NG,TR",0.03983332192838939
Middle East & Africa,request,0,request_pct,Solve algorithmic programming problems and competitive coding challenges,0.23812858943829668,count_based_composition,"EG,IL",0.01691767911464457
Middle East & Africa,request,0,request_pct,Troubleshoot and fix database errors and SQL query failures,1.5828547415604428,count_based_composition,"EG,IL,KE,MA,NG,SA,TR,ZA",0.05228648389725597
Middle East & Africa,request,0,request_pct,Analyze and identify content in shared images,0.28715506373441657,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Compare AI models and explain their differences and capabilities,0.10505673063454266,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Create and improve web scraping scripts for automated data extraction,0.4412382686650791,count_based_composition,"IL,MA,TR",0.02715206108073249
Middle East & Africa,request,0,request_pct,Create specific data visualizations and charts using programming code,0.15408320493066258,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Debug and fix complex software system failures and technical issues,0.37820423028435357,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Debug and fix payment processing and financial system technical issues,0.6583555119764672,count_based_composition,"IL,KE,NG,TR",0.03345070057460181
Middle East & Africa,request,0,request_pct,Diagnose car problems and provide automotive technical support,0.2941588457767194,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Explain AI system capabilities and provide technical guidance,0.4552458327496848,count_based_composition,"IL,TR,ZA",0.027470362697953537
Middle East & Africa,request,0,request_pct,Explain Python programming concepts and provide educational guidance,0.28715506373441657,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Fix HTML CSS JavaScript layout styling and responsiveness issues,0.3992155764112621,count_based_composition,"IL,NG,TR",0.02923605538240777
Middle East & Africa,request,0,request_pct,Fix and debug system administration shell scripts and automation tools,0.2731474996498109,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Fix and improve existing websites and web applications,0.847457627118644,count_based_composition,"IL,KE,MA,NG,TR",0.03847405997341611
Middle East & Africa,request,0,request_pct,Get HVAC and cooling system troubleshooting and optimization advice,0.15408320493066258,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help analyze and manage existing YouTube and TikTok video content,0.7003782042302844,count_based_composition,"IL,MA,NG,TR",0.03425941478122207
Middle East & Africa,request,0,request_pct,Help create and plan video content and AI generation prompts,0.9244992295839755,count_based_composition,"IL,MA,NG,TR,ZA",0.03960107579725742
Middle East & Africa,request,0,request_pct,Help develop digital design tools and interactive creative applications,0.12606807676145118,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help modify database schemas and SQL scripts for table structure changes,0.2941588457767194,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help organize and configure software project files and structures,0.40621935845356494,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help troubleshoot Node.js and npm installation and configuration errors,0.10505673063454266,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help with 3D modeling programming and interactive graphics development,0.34318532007283936,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with AWS cloud infrastructure development and troubleshooting,0.11206051267684548,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help with Docker development workflows and containerization setups,0.4342344866227763,count_based_composition,"IL,MA,TR",0.02715206108073249
Middle East & Africa,request,0,request_pct,Help with Python data analysis and processing tasks,0.3291777559882336,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with Python environment setup and configuration troubleshooting,0.3011626278190223,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with Windows desktop software development and system configuration,0.4972685250035019,count_based_composition,"IL,TR,ZA",0.027470362697953537
Middle East & Africa,request,0,request_pct,Help with database migration tasks and resolving migration errors,0.357192884157445,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,"Help with date calculations, formatting, and datetime programming tasks",0.16809076901526826,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help with digital advertising campaign management and optimization,0.13307185880375405,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Help with keyboard shortcuts, input devices, and interface programming",0.24513237148059952,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with low-level systems programming and reverse engineering tasks,0.37120044824205073,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with numerical computations and programming number formatting tasks,0.23812858943829668,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with repository hosting platform setup and management tasks,0.4552458327496848,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Help with software development workflow and project maintenance tasks,0.11206051267684548,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Help with time calculations, duration tracking, and timer programming",0.1470794228883597,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Help with video processing programming and technical development tasks,0.22412102535369097,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,"Identify objects, people, plants, or items shown in provided images",0.18910211514217679,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide advice and information about sleep problems and sleep health,0.13307185880375405,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide automotive information, specifications, and technical assistance",0.11906429471914834,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide beauty, skincare, and grooming advice with product recommendations",0.4832609609188962,count_based_composition,"IL,IQ,TR",0.02507325084448426
Middle East & Africa,request,0,request_pct,Provide biblical study assistance and theological analysis of scriptures,0.3992155764112621,count_based_composition,"IL,NG",0.01845112566796683
Middle East & Africa,request,0,request_pct,"Provide book information, recommendations, and reading management tools",0.40621935845356494,count_based_composition,"IL,MA,NG",0.023474485066781133
Middle East & Africa,request,0,request_pct,Provide comprehensive cloud computing guidance and technical expertise,0.15408320493066258,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide comprehensive construction and engineering project support,0.21711724331138815,count_based_composition,"IL,ZA",0.016685432983512598
Middle East & Africa,request,0,request_pct,Provide comprehensive dental and oral healthcare assistance,0.22412102535369097,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Provide comprehensive stock analysis and investment recommendations,0.6933744221879815,count_based_composition,"IL,SA,TR",0.02502555744255537
Middle East & Africa,request,0,request_pct,Provide comprehensive wedding and marriage planning assistance and content,0.1750945510575711,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide comprehensive women's reproductive health information and guidance,0.6233366017649531,count_based_composition,"IL,IQ,NG",0.021395674830532903
Middle East & Africa,request,0,request_pct,Provide computer hardware purchasing advice and component recommendations,0.11206051267684548,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide economics education and concept explanations,0.46224961479198773,count_based_composition,"IL,NG,ZA",0.02379278668400218
Middle East & Africa,request,0,request_pct,Provide educational information about religious topics and practices,1.1346126908530607,count_based_composition,"IL,IQ,SA,ZA",0.022526837906715853
Middle East & Africa,request,0,request_pct,Provide enterprise networking technical guidance and education,0.3501891021151422,count_based_composition,"IL,MA,TR",0.02715206108073249
Middle East & Africa,request,0,request_pct,Provide food safety and storage guidance,0.12606807676145118,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide gaming assistance and technical support across platforms,0.357192884157445,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Provide general sports information and develop sports management tools,0.539291217257319,count_based_composition,"IL,NG,TR",0.02923605538240777
Middle East & Africa,request,0,request_pct,Provide guidance and support for neurodevelopmental and learning disorders,0.14007564084605686,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide guidance on AI coding tools and setup assistance,0.34318532007283936,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Provide guidance on water systems management and infrastructure projects,0.11906429471914834,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide household cleaning, repair, and maintenance advice",0.20310967922678247,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide information about chemical products and substance properties,0.1750945510575711,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide information about countries and geographical regions,0.18910211514217679,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide information and advice about dietary supplements and vitamins,0.5042723070458047,count_based_composition,"IL,IQ,TR",0.02507325084448426
Middle East & Africa,request,0,request_pct,Provide information and analysis about political systems and governance,0.39221179436895925,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Provide information and recommendations about beverages and drinks,0.18209833309987392,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide interior design and space planning advice for rooms and buildings,0.2101134612690853,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide legal guidance and assistance for active cases and disputes,0.12606807676145118,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide legal information, analysis, and educational assistance",0.4342344866227763,count_based_composition,"IL,TR,ZA",0.027470362697953537
Middle East & Africa,request,0,request_pct,Provide medical guidance for digestive and urinary symptoms and conditions,0.3501891021151422,count_based_composition,"IL,IQ",0.014288321130043318
Middle East & Africa,request,0,request_pct,Provide medical guidance for musculoskeletal injuries and joint pain,0.25213615352290236,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide military history research and military career assistance,0.3361815380305365,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,"Provide movie recommendations, explanations, and film information",0.23812858943829668,count_based_composition,"IL,TR",0.022128701681918186
Middle East & Africa,request,0,request_pct,Provide neuroscience research and brain-related academic assistance,0.10505673063454266,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide outdoor recreation and nature travel recommendations,0.3221739739459308,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide parenting advice and child development guidance,0.24513237148059952,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide personal advice for romantic relationship problems and conflicts,0.5673063454265304,count_based_composition,"IL,KE,NG,TR",0.03345070057460181
Middle East & Africa,request,0,request_pct,Provide personal medical guidance and symptom evaluation for health concerns,0.47625717887659336,count_based_composition,"IL,IQ,TR",0.02507325084448426
Middle East & Africa,request,0,request_pct,Provide personalized weight management plans and diet advice,0.11206051267684548,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide pet care advice and assistance for dogs and cats,0.13307185880375405,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide plant care advice and botanical information,0.18910211514217679,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide privacy and data protection guidance and technical assistance,0.12606807676145118,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide project management guidance and create project documentation,0.5112760890881075,count_based_composition,"IL,MA,NG,TR",0.03425941478122207
Middle East & Africa,request,0,request_pct,Provide psychology and personality assessment analysis and education,0.11906429471914834,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide recipes, cooking advice, and meal planning assistance",0.23812858943829668,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide salary research, calculations, and negotiation advice",0.16809076901526826,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide sexual health information and intimate relationship advice,0.11906429471914834,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide software development methodology and architecture guidance,0.5462949992996218,count_based_composition,"IL,MA,TR,ZA",0.03249372209676784
Middle East & Africa,request,0,request_pct,Provide strategies and advice for making money and generating income,0.37820423028435357,count_based_composition,"IL,MA,NG",0.023474485066781133
Middle East & Africa,request,0,request_pct,Provide technical guidance on data engineering and analytics projects,0.11206051267684548,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,"Provide transportation routing, scheduling, and transit system information",0.22412102535369097,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide travel destination recommendations and tourist information,0.31517019190362794,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Provide vehicle purchasing advice and financial analysis,0.1470794228883597,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Recommend restaurants and provide dining establishment information,0.1610869869729654,count_based_composition,IL,0.011343771967477247
Middle East & Africa,request,0,request_pct,Redesign and improve user interface layouts and visual styling,0.4342344866227763,count_based_composition,"IL,NG,TR",0.02923605538240777
Middle East & Africa,request,0,request_pct,Troubleshoot Docker container deployment and configuration issues,0.4832609609188962,count_based_composition,"IL,MA,TR",0.02715206108073249
Middle East & Africa,request,0,request_pct,Write and debug game development scripts and code,0.7353971144417986,count_based_composition,"IL,MA,SA,TR",0.03004891684136967
Middle East & Africa,request,0,request_pct,Help debug and develop Django web applications,0.4202269225381706,count_based_composition,"KE,NG,TR",0.022106928607124564
Middle East & Africa,request,0,request_pct,Provide technical agricultural research and crop farming system analysis,0.3992155764112621,count_based_composition,"KE,NG,ZA",0.016663659908718976
Middle East & Africa,request,0,request_pct,Build comprehensive e-commerce systems and platform integrations,0.5042723070458047,count_based_composition,"MA,NG,TR",0.022915642813744825
Middle East & Africa,request,0,request_pct,Build functional web applications and interactive HTML tools,0.3852080123266564,count_based_composition,"MA,TR",0.01580828911325524
Middle East & Africa,request,0,request_pct,"Convert, implement, or create web components using Tailwind CSS",0.2661437176075081,count_based_composition,"MA,NG",0.012130713099303884
Middle East & Africa,request,0,request_pct,Debug and fix Java/Spring Boot application errors and configuration issues,0.37820423028435357,count_based_composition,"MA,TR",0.01580828911325524
Middle East & Africa,request,0,request_pct,Debug and fix PHP programming errors and bugs,0.6233366017649531,count_based_composition,"MA,NG,TR",0.022915642813744825
Middle East & Africa,request,0,request_pct,Develop and modify React Native mobile applications and components,0.6163328197226503,count_based_composition,"MA,NG,TR",0.022915642813744825
Middle East & Africa,request,0,request_pct,Fix and style HTML/CSS table layouts and web components,0.23112480739599386,count_based_composition,"MA,TR",0.01580828911325524
Middle East & Africa,request,0,request_pct,Help with Java Spring Boot application development and troubleshooting,0.24513237148059952,count_based_composition,"MA,TR",0.01580828911325524
Middle East & Africa,request,0,request_pct,Help with comprehensive Java programming development and learning tasks,0.46925339683429057,count_based_composition,"MA,TR,ZA",0.021149950129290593
Middle East & Africa,request,0,request_pct,Modify existing React components for enhanced functionality and structure,0.47625717887659336,count_based_composition,"MA,NG,TR",0.022915642813744825
Middle East & Africa,request,0,request_pct,Provide comprehensive SEO optimization services for business websites,0.24513237148059952,count_based_composition,"MA,TR",0.01580828911325524
Middle East & Africa,request,0,request_pct,Write complete video scripts for YouTube and online video content,0.6163328197226503,count_based_composition,"MA,NG,TR",0.022915642813744825
Middle East & Africa,request,0,request_pct,Build complete React applications and websites from scratch,0.31517019190362794,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Debug and fix React Native mobile app development errors,0.5182798711304104,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Design and improve authentication UI components and login pages,0.21711724331138815,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Develop academic management systems and educational databases,0.23112480739599386,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,"Edit and modify existing podcast, video, and audio scripts",0.15408320493066258,count_based_composition,NG,0.007107353700489583
Middle East & Africa,request,0,request_pct,Help develop and deploy full-stack Node.js web applications,0.24513237148059952,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Provide TypeScript development assistance and code guidance,0.28715506373441657,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Provide sports betting predictions and gambling analysis recommendations,0.47625717887659336,count_based_composition,"NG,TR",0.017892283414930522
Middle East & Africa,request,0,request_pct,Debug and develop Flask web applications and fix technical issues,0.11206051267684548,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Debug and fix file upload functionality issues,0.13307185880375405,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Debug and fix machine learning model training and inference errors,0.21711724331138815,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,"Debug and fix video playback, streaming, and processing technical issues",0.1610869869729654,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Debug and optimize graphics shaders and visual effects,0.10505673063454266,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Design enterprise software architecture and create technical documentation,0.15408320493066258,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Develop and debug computer vision AI systems and implementation code,0.25213615352290236,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Explain concurrent programming concepts and multithreading implementation,0.15408320493066258,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Explain neural network architectures and implement deep learning concepts,0.11206051267684548,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Fix mobile and web application UI layout and display issues,0.20310967922678247,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help build and troubleshoot video streaming and camera system applications,0.1470794228883597,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help debug and implement specific game programming mechanics and systems,0.18209833309987392,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help implement comprehensive business intelligence and analytics systems,0.11906429471914834,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help implement cryptographic algorithms and encryption solutions,0.14007564084605686,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help implement search and filtering functionality in software applications,0.14007564084605686,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help manage active software development projects and task workflows,0.14007564084605686,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,"Help with Firebase development, debugging, and integration tasks",0.1470794228883597,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help with Rust programming tasks and debugging,0.11906429471914834,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help with Swift and SwiftUI iOS app development and debugging,0.37120044824205073,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help with embedded systems programming and industrial automation projects,0.3221739739459308,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Help with mobile game development and mobile gaming assistance,0.14007564084605686,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,"Help with robotics programming, control systems, and hardware integration",0.23812858943829668,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Optimize slow database queries and improve SQL performance,0.15408320493066258,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,"Provide astrological readings, chart analysis, and horoscope content",0.11906429471914834,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Provide astronomy and space science information and assistance,0.11206051267684548,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Provide immigration visa and international relocation guidance,0.10505673063454266,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Provide information about AI service pricing and subscription plans,0.12606807676145118,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Refactor and debug existing Python production codebases,0.11206051267684548,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,0,request_pct,Solve computational geometry and spatial algorithm programming problems,0.15408320493066258,count_based_composition,TR,0.01078492971444094
Middle East & Africa,request,1,request_pct,Debug and fix software code errors across multiple programming languages,10.635235874852489,count_based_composition,"AE,BH,BJ,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,KW,LB,MA,MG,NG,PS,QA,RW,SA,SN,TN,TR,TZ,UG,ZA",0.07303622417557808
Middle East & Africa,request,1,request_pct,Debug and fix web application errors and technical issues,3.6669257116541463,count_based_composition,"AE,BJ,CI,CM,DZ,EG,GH,IL,IQ,KE,LB,MA,MG,NG,RW,SA,SN,TN,TR,ZA",0.06965517670405415
Middle East & Africa,request,1,request_pct,Develop and customize AI chatbot systems and conversation styles,1.6521313645914286,count_based_composition,"AE,DZ,EG,GH,IL,IQ,KE,MA,NG,SA,TN,TR,ZA",0.06430003711790845
Middle East & Africa,request,1,request_pct,"Fix and improve web and mobile application UI layouts, styling, and components",5.943643323835017,count_based_composition,"AE,BJ,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,LB,MA,MG,NG,PS,RW,SA,SN,TN,TR,UG,ZA",0.0715297347624765
Middle East & Africa,request,1,request_pct,Help build complete web applications and websites from scratch,4.150476354949198,count_based_composition,"AE,BJ,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,MA,MG,NG,RW,SA,SN,TN,TR,TZ,UG,ZA,ZW",0.07129126775283205
Middle East & Africa,request,1,request_pct,Help develop complete mobile applications with UI design and Flutter implementation,2.2393000028782777,count_based_composition,"AE,CI,DZ,EG,GH,IL,IQ,JO,KE,MA,NG,SA,TN,TR,ZA",0.06619947869038066
Middle East & Africa,request,1,request_pct,"Help develop, debug, and implement machine learning and AI systems",1.7499928043059034,count_based_composition,"AE,DZ,EG,IL,KE,MA,NG,SA,TN,TR,ZA",0.05939383759774555
Middle East & Africa,request,1,request_pct,"Help develop, debug, and modify web applications and frontend components",4.452695507008606,count_based_composition,"AE,BJ,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,LB,MA,MG,NG,RW,SA,SN,TN,TR,UG,ZA",0.07121143314525544
Middle East & Africa,request,1,request_pct,Help set up and troubleshoot software development environments and tools,2.060846789281294,count_based_composition,"AE,EG,IL,KE,MA,NG,SA,TN,TR,ZA",0.057363757576511624
Middle East & Africa,request,1,request_pct,"Help with API development, integration, and debugging",1.3009814926747834,count_based_composition,"AE,EG,IL,KE,LB,MA,NG,TN,TR,ZA",0.05519059734949103
Middle East & Africa,request,1,request_pct,"Help with Docker containerization, deployment, and development workflows",0.6533690239760528,count_based_composition,"AE,EG,IL,KE,MA,NG,TN,TR",0.049125240799839084
Middle East & Africa,request,1,request_pct,Help with Linux system administration and server management tasks,1.4017212100279193,count_based_composition,"AE,EG,IL,KE,MA,NG,SA,TN,TR,ZA",0.057363757576511624
Middle East & Africa,request,1,request_pct,"Help with cross-platform mobile app development, debugging, and feature implementation",3.948996920242927,count_based_composition,"AE,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,LB,MA,NG,RW,SA,SN,TN,TR,UG,ZA",0.07006057062044968
Middle East & Africa,request,1,request_pct,"Help with git, GitHub, and software version management",0.8059177388250871,count_based_composition,"AE,EG,IL,MA,NG,TR,ZA",0.04829682714459602
Middle East & Africa,request,1,request_pct,Process and analyze visual media content including images and video files,1.709696917364649,count_based_composition,"AE,DZ,EG,IL,IQ,KE,MA,NG,SA,TN,TR,ZA",0.06233838676031162
Middle East & Africa,request,1,request_pct,Provide comprehensive blockchain and cryptocurrency technology assistance,0.32524537316869584,count_based_composition,"AE,IL,NG,TR",0.03235789958257905
Middle East & Africa,request,1,request_pct,Provide comprehensive cloud infrastructure and web hosting technical guidance,0.42598509052183176,count_based_composition,"AE,IL,MA,NG,TR,ZA",0.0427229199974287
Middle East & Africa,request,1,request_pct,Provide comprehensive database development and management assistance,4.225311573554385,count_based_composition,"AE,CM,DZ,EG,GH,IL,IQ,JO,KE,LB,MA,MG,NG,RW,SA,SN,TN,TR,ZA",0.06906108280611388
Middle East & Africa,request,1,request_pct,Provide comprehensive financial advice and assistance across multiple domains,3.050974296980687,count_based_composition,"AE,CI,DZ,EG,GH,IL,IQ,JO,KE,MA,NG,SA,TN,TR,ZA",0.06619947869038066
Middle East & Africa,request,1,request_pct,Provide comprehensive home maintenance and household management advice,1.0419365051952911,count_based_composition,"AE,DZ,EG,IL,IQ,KE,MA,NG,TR,ZA",0.05748610152059007
Middle East & Africa,request,1,request_pct,Provide comprehensive information about AI systems and their capabilities,1.620470310566157,count_based_composition,"AE,DZ,EG,GH,IL,IQ,KE,MA,NG,SA,TR,ZA",0.06234460763882409
Middle East & Africa,request,1,request_pct,Provide comprehensive job search and career advancement support,1.1800938318510203,count_based_composition,"AE,EG,GH,IL,KE,MA,NG,SA,TR,ZA",0.05736997845502408
Middle East & Africa,request,1,request_pct,Provide comprehensive legal assistance and document drafting across multiple practice areas,2.285352445096854,count_based_composition,"AE,CM,EG,GH,IL,IQ,KE,MA,NG,SA,SN,TR,ZA",0.06214450271333984
Middle East & Africa,request,1,request_pct,Provide comprehensive medical and healthcare guidance across multiple specialties,4.567826612555047,count_based_composition,"AE,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,MA,NG,SA,TN,TR,ZA",0.06717097255141037
Middle East & Africa,request,1,request_pct,Provide comprehensive multi-technology programming development assistance and technical guidance,8.033272889502921,count_based_composition,"AE,BJ,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,LB,MA,MG,NG,PS,RW,SA,SN,TN,TR,TZ,UG,ZA",0.07194964406206777
Middle East & Africa,request,1,request_pct,Provide comprehensive personal finance management tools and advice,0.39720231413522145,count_based_composition,"AE,IL,KE,NG,TR,ZA",0.04191420579080844
Middle East & Africa,request,1,request_pct,Provide comprehensive personal style and beauty advice with product recommendations,0.7166911320265953,count_based_composition,"AE,DZ,EG,IL,IQ,MA,NG,SA,TR,ZA",0.056168312089033216
Middle East & Africa,request,1,request_pct,Provide comprehensive travel planning and booking assistance,1.364303600725326,count_based_composition,"AE,EG,IL,KE,MA,SA,TR,ZA",0.04830097439693767
Middle East & Africa,request,1,request_pct,Provide educational assistance and tutoring across multiple academic subjects and disciplines,5.068646921682066,count_based_composition,"AE,CI,CM,DZ,EG,GH,IL,IQ,JO,KE,MA,MZ,NG,RW,SA,SN,TN,TR,ZA,ZM",0.06954838495625686
Middle East & Africa,request,1,request_pct,Provide immigration and citizenship application guidance,0.16118354776501742,count_based_composition,"AE,IL,TR",0.02525054588208947
Middle East & Africa,request,1,request_pct,Provide personal relationship advice and life guidance support,1.919811184986904,count_based_composition,"AE,DZ,EG,GH,IL,IQ,KE,MA,NG,SA,TR,ZA",0.06234460763882409
Middle East & Africa,request,1,request_pct,"Provide programming education, tutoring, and software development guidance",1.8392194111043954,count_based_composition,"AE,DZ,EG,IL,KE,MA,NG,SA,TN,TR,ZA",0.05939383759774555
Middle East & Africa,request,1,request_pct,Provide religious and spiritual education across diverse traditions and practices,1.6233485882048184,count_based_composition,"AE,DZ,EG,GH,IL,IQ,KE,MA,NG,SA,TR,ZA",0.06234460763882409
