geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,19.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.6993006993006993
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions, and provide information on procedures or policies.",18.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions, and provide information on procedures or policies.",0.6624953993375046
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,assess the usefulness of pre-developed application packages and adapt them to a user environment.,15.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.5520794994479205
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,assist students who need extra help with their coursework outside of class.,17.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,assist students who need extra help with their coursework outside of class.,0.62569009937431
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",19.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",0.6993006993006993
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",19.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.6993006993006993
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,18.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.6624953993375046
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,35.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,1.2881854987118146
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",45.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.6562384983437615
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",21.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.7729112992270887
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",59.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.1715126978284873
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",39.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",1.4354066985645932
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",24.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.8833271991166729
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",38.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",1.3986013986013985
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",49.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",1.80345969819654
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",49.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",1.80345969819654
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,none,129.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,none,4.747883695252116
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,not_classified,1748.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,not_classified,64.33566433566433
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",44.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",1.6194331983805668
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",42.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",1.5458225984541774
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"provide information and advice to the public regarding the selection, purchase, and care of products.",22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"provide information and advice to the public regarding the selection, purchase, and care of products.",0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",30.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",1.104158998895841
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,provide professional consulting services to government or industry.,17.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,provide professional consulting services to government or industry.,0.62569009937431
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",21.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",0.7729112992270887
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",20.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.7361059992638941
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"search electronic sources, such as databases or repositories, or manual sources for information.",21.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"search electronic sources, such as databases or repositories, or manual sources for information.",0.7729112992270887
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"troubleshoot problems involving office equipment, such as computer hardware and software.",25.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"troubleshoot problems involving office equipment, such as computer hardware and software.",0.9201324990798674
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",77.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",2.834008097165992
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",21.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",0.7729112992270887
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,Draft and refine job application and career-related professional emails,16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,Draft and refine job application and career-related professional emails,0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,Draft new emails and messages from scratch for various purposes,19.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,Draft new emails and messages from scratch for various purposes,0.6993006993006993
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,"Help create, improve, and customize resumes and CVs",23.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,"Help create, improve, and customize resumes and CVs",0.8465218991534782
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,Help draft and analyze personal text messages for relationships,15.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,Help draft and analyze personal text messages for relationships,0.5520794994479205
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,"Help with criminal law procedures, documents, and case analysis",19.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,"Help with criminal law procedures, documents, and case analysis",0.6993006993006993
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,Provide general sports information and develop sports management tools,17.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,Provide general sports information and develop sports management tools,0.62569009937431
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,Revise and improve existing professional email drafts,22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,Revise and improve existing professional email drafts,0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_count,not_classified,2586.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,0,request_pct,not_classified,95.17850570482149
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Assist with game development programming and general gaming support,43.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Assist with game development programming and general gaming support,1.582627898417372
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Compare and analyze differences between concepts, items, or create assessments",25.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Compare and analyze differences between concepts, items, or create assessments",0.9201324990798674
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Create and modify automation scripts for file management, web scraping, and workflow tasks",16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Create and modify automation scripts for file management, web scraping, and workflow tasks",0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Create and modify professional presentations, diagrams, and visual graphics",17.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Create and modify professional presentations, diagrams, and visual graphics",0.62569009937431
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Create comprehensive K-12 educational materials and teaching resources,46.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Create comprehensive K-12 educational materials and teaching resources,1.6930437983069564
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Create comprehensive business marketing and promotional content materials,46.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Create comprehensive business marketing and promotional content materials,1.6930437983069564
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Debug and fix software code errors across multiple programming languages,66.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Debug and fix software code errors across multiple programming languages,2.42914979757085
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Debug and fix web application errors and technical issues,17.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Debug and fix web application errors and technical issues,0.62569009937431
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Design and improve web interface components and modern website layouts,16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Design and improve web interface components and modern website layouts,0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Develop AI-powered medical diagnostic and healthcare technology systems,20.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Develop AI-powered medical diagnostic and healthcare technology systems,0.7361059992638941
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Develop and customize AI chatbot systems and conversation styles,20.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Develop and customize AI chatbot systems and conversation styles,0.7361059992638941
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Draft professional business communications and formal documents,54.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Draft professional business communications and formal documents,1.9874861980125138
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Edit and improve existing written content and documents,108.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Edit and improve existing written content and documents,3.9749723960250276
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Extract and analyze information from documents and text sources,28.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Extract and analyze information from documents and text sources,1.0305483989694517
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Fix and improve web and mobile application UI layouts, styling, and components",31.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Fix and improve web and mobile application UI layouts, styling, and components",1.1409642988590356
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help build complete web applications and websites from scratch,26.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help build complete web applications and websites from scratch,0.9569377990430622
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help create and manage professional technical documentation and writing,24.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help create and manage professional technical documentation and writing,0.8833271991166729
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help create and optimize comprehensive digital marketing content and strategies,47.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help create and optimize comprehensive digital marketing content and strategies,1.729849098270151
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help develop, debug, and implement machine learning and AI systems",22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help develop, debug, and implement machine learning and AI systems",0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help discover and access entertainment content across multiple media platforms,40.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help discover and access entertainment content across multiple media platforms,1.4722119985277882
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help optimize business workflows and project management systems,39.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help optimize business workflows and project management systems,1.4354066985645932
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help research and recommend consumer products across various categories for purchase decisions,45.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help research and recommend consumer products across various categories for purchase decisions,1.6562384983437615
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help set up and troubleshoot software development environments and tools,36.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help set up and troubleshoot software development environments and tools,1.3249907986750091
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help with Linux system administration and server management tasks,27.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help with Linux system administration and server management tasks,0.9937430990062569
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help with academic research, writing, and educational content across multiple disciplines",94.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help with academic research, writing, and educational content across multiple disciplines",3.459698196540302
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Help with creative writing across multiple genres and provide feedback,22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Help with creative writing across multiple genres and provide feedback,0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help with cross-platform mobile app development, debugging, and feature implementation",20.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help with cross-platform mobile app development, debugging, and feature implementation",0.7361059992638941
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help with data analysis, statistical modeling, and business reporting tasks",44.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help with data analysis, statistical modeling, and business reporting tasks",1.6194331983805668
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help with git, GitHub, and software version management",22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help with git, GitHub, and software version management",0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Help with job applications, resumes, and career documents",56.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Help with job applications, resumes, and career documents",2.0610967979389034
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Process and analyze visual media content including images and video files,22.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Process and analyze visual media content including images and video files,0.8097165991902834
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Proofread and correct grammar, spelling, and punctuation in documents",24.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Proofread and correct grammar, spelling, and punctuation in documents",0.8833271991166729
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive business consulting and strategic development assistance,56.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive business consulting and strategic development assistance,2.0610967979389034
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Provide comprehensive cooking, nutrition, and meal planning assistance",45.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Provide comprehensive cooking, nutrition, and meal planning assistance",1.6562384983437615
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive database development and management assistance,38.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive database development and management assistance,1.3986013986013985
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive financial advice and assistance across multiple domains,61.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive financial advice and assistance across multiple domains,2.2451232977548767
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive home maintenance and household management advice,46.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive home maintenance and household management advice,1.6930437983069564
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive information about AI systems and their capabilities,36.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive information about AI systems and their capabilities,1.3249907986750091
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive job search and career advancement support,40.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive job search and career advancement support,1.4722119985277882
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive legal assistance and document drafting across multiple practice areas,65.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive legal assistance and document drafting across multiple practice areas,2.3923444976076556
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive medical and healthcare guidance across multiple specialties,107.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive medical and healthcare guidance across multiple specialties,3.9381670960618327
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive multi-technology programming development assistance and technical guidance,81.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive multi-technology programming development assistance and technical guidance,2.981229297018771
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive personal finance management tools and advice,16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive personal finance management tools and advice,0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive personal style and beauty advice with product recommendations,16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive personal style and beauty advice with product recommendations,0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide comprehensive travel planning and booking assistance,37.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide comprehensive travel planning and booking assistance,1.3617960986382038
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide educational assistance and tutoring across multiple academic subjects and disciplines,78.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide educational assistance and tutoring across multiple academic subjects and disciplines,2.8708133971291865
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide personal relationship advice and life guidance support,58.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide personal relationship advice and life guidance support,2.134707397865293
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Provide programming education, tutoring, and software development guidance",16.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Provide programming education, tutoring, and software development guidance",0.5888847994111152
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide religious and spiritual education across diverse traditions and practices,25.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide religious and spiritual education across diverse traditions and practices,0.9201324990798674
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Provide sports training advice, fitness guidance, and sports-related tools and analysis",44.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Provide sports training advice, fitness guidance, and sports-related tools and analysis",1.6194331983805668
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide technical assistance and computational support for scientific research projects,29.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide technical assistance and computational support for scientific research projects,1.0673536989326464
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide technical expertise and academic assistance across scientific and professional domains,15.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide technical expertise and academic assistance across scientific and professional domains,0.5520794994479205
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,"Provide technical troubleshooting and support for software, hardware, and system issues",59.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,"Provide technical troubleshooting and support for software, hardware, and system issues",2.1715126978284873
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_count,Provide technical troubleshooting support for hardware and equipment problems,26.0
MN,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),request,1,request_pct,Provide technical troubleshooting support for hardware and equipment problems,0.9569377990430622
