region,facet,level,variable,cluster_name,value,domain
North America,onet_task,0,completion_tokens_complexity_volume,write computer or microprocessor software programs.,299.408959039976,Software_Development
North America,onet_task,0,cost_complexity_volume,write computer or microprocessor software programs.,272.29478479634383,Software_Development
North America,onet_task,0,onet_task_count,tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,125,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,58.53391859663031,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,91.93953534722861,Education_Training
North America,onet_task,0,cost_complexity_volume,tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,68.06373299083633,Education_Training
North America,onet_task,0,onet_task_count,study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,124,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,143.00277902990703,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,140.14498008164733,Research_Analysis
North America,onet_task,0,cost_complexity_volume,study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,102.90661467294733,Research_Analysis
North America,onet_task,0,onet_task_count,use models to simulate the behavior of animated objects in the finished sequence.,123,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,use models to simulate the behavior of animated objects in the finished sequence.,189.90402202047716,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,use models to simulate the behavior of animated objects in the finished sequence.,128.61085083096907,Administrative_Support
North America,onet_task,0,cost_complexity_volume,use models to simulate the behavior of animated objects in the finished sequence.,145.36953694468193,Administrative_Support
North America,onet_task,0,onet_task_count,study documentation or other information for new scientific or technical products.,122,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,study documentation or other information for new scientific or technical products.,97.02530916503581,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,study documentation or other information for new scientific or technical products.,66.35944478966886,Research_Analysis
North America,onet_task,0,cost_complexity_volume,study documentation or other information for new scientific or technical products.,79.26153405062786,Research_Analysis
North America,onet_task,0,onet_task_count,write original literary pieces.,121,Administrative_Support
North America,onet_task,0,onet_task_count,teach classes and present self-help or information sessions on subjects related to education and career planning.,121,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,teach classes and present self-help or information sessions on subjects related to education and career planning.,74.26149742956629,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,teach classes and present self-help or information sessions on subjects related to education and career planning.,111.08285739678298,Education_Training
North America,onet_task,0,cost_complexity_volume,teach classes and present self-help or information sessions on subjects related to education and career planning.,113.77418156316627,Education_Training
North America,onet_task,0,onet_task_count,develop instructional materials and conduct in-service and community-based educational programs.,117,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,develop instructional materials and conduct in-service and community-based educational programs.,317.44475168339795,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,develop instructional materials and conduct in-service and community-based educational programs.,317.63676921749374,Education_Training
North America,onet_task,0,cost_complexity_volume,develop instructional materials and conduct in-service and community-based educational programs.,231.28141726101072,Education_Training
North America,onet_task,0,onet_task_count,develop or analyze information to assess the current or future financial status of firms.,116,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,develop or analyze information to assess the current or future financial status of firms.,84.53691733452136,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,develop or analyze information to assess the current or future financial status of firms.,128.83190592689587,Research_Analysis
North America,onet_task,0,cost_complexity_volume,develop or analyze information to assess the current or future financial status of firms.,116.01582254397525,Research_Analysis
North America,onet_task,0,onet_task_count,consult with customers about software system design and maintenance.,115,Software_Development
North America,onet_task,0,prompt_tokens_complexity_volume,consult with customers about software system design and maintenance.,174.03363401599526,Software_Development
North America,onet_task,0,completion_tokens_complexity_volume,consult with customers about software system design and maintenance.,198.79255559441734,Software_Development
North America,onet_task,0,cost_complexity_volume,consult with customers about software system design and maintenance.,139.14329689300666,Software_Development
North America,onet_task,0,onet_task_count,provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.,112,Administrative_Support
North America,onet_task,0,onet_task_count,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,110,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,53.95973365847921,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,35.013532258556666,Administrative_Support
North America,onet_task,0,cost_complexity_volume,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,56.59011085178729,Administrative_Support
North America,onet_task,0,onet_task_count,write about and present research findings for a variety of specialized and general audiences.,110,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,write about and present research findings for a variety of specialized and general audiences.,73.328510822332,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,write about and present research findings for a variety of specialized and general audiences.,163.2692751417686,Research_Analysis
North America,onet_task,0,cost_complexity_volume,write about and present research findings for a variety of specialized and general audiences.,139.68895206521714,Research_Analysis
North America,onet_task,0,onet_task_count,provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,104,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,57.619951795767065,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,43.38492040619626,Customer_Service
North America,onet_task,0,cost_complexity_volume,provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,75.70502756831726,Customer_Service
North America,onet_task,0,onet_task_count,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,101,Business_Management
North America,onet_task,0,prompt_tokens_complexity_volume,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,290.62034088778285,Business_Management
North America,onet_task,0,completion_tokens_complexity_volume,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,188.1915701088795,Business_Management
North America,onet_task,0,cost_complexity_volume,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,265.41249547355875,Business_Management
North America,onet_task,0,onet_task_count,provide technical customer service.,96,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,provide technical customer service.,52.0271912255859,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,provide technical customer service.,45.8371008175487,Customer_Service
North America,onet_task,0,cost_complexity_volume,provide technical customer service.,63.21067406034969,Customer_Service
North America,onet_task,0,onet_task_count,answer clients' questions about the purposes and details of financial plans and strategies.,94,Financial_Services
North America,onet_task,0,prompt_tokens_complexity_volume,answer clients' questions about the purposes and details of financial plans and strategies.,90.75183679034123,Financial_Services
North America,onet_task,0,completion_tokens_complexity_volume,answer clients' questions about the purposes and details of financial plans and strategies.,128.72848155371108,Financial_Services
North America,onet_task,0,cost_complexity_volume,answer clients' questions about the purposes and details of financial plans and strategies.,151.08988183351056,Financial_Services
North America,onet_task,0,onet_task_count,retrieve information from central databases for storage in a library's computer.,92,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,retrieve information from central databases for storage in a library's computer.,72.90781367686384,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,retrieve information from central databases for storage in a library's computer.,35.90095100720617,Administrative_Support
North America,onet_task,0,cost_complexity_volume,retrieve information from central databases for storage in a library's computer.,73.7648555829241,Administrative_Support
North America,onet_task,0,onet_task_count,program computerized graphic effects.,90,Creative_Communications
North America,onet_task,0,prompt_tokens_complexity_volume,program computerized graphic effects.,150.3042163421525,Creative_Communications
North America,onet_task,0,completion_tokens_complexity_volume,program computerized graphic effects.,148.8922999353767,Creative_Communications
North America,onet_task,0,cost_complexity_volume,program computerized graphic effects.,147.42401322458412,Creative_Communications
North America,onet_task,0,onet_task_count,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,90,Business_Management
North America,onet_task,0,prompt_tokens_complexity_volume,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,51.641531112243136,Business_Management
North America,onet_task,0,completion_tokens_complexity_volume,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,78.83923617559135,Business_Management
North America,onet_task,0,cost_complexity_volume,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,55.16318401735329,Business_Management
North America,onet_task,0,onet_task_count,review manuscripts for publication in books and professional journals.,88,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,review manuscripts for publication in books and professional journals.,53.51113292104587,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,review manuscripts for publication in books and professional journals.,99.16693171361555,Administrative_Support
North America,onet_task,0,cost_complexity_volume,review manuscripts for publication in books and professional journals.,68.73673079402926,Administrative_Support
North America,onet_task,0,onet_task_count,key and program specified commands and engineering specifications into computer system to change functions and test final layout.,87,Professional_Services
North America,onet_task,0,prompt_tokens_complexity_volume,key and program specified commands and engineering specifications into computer system to change functions and test final layout.,30.251318710232322,Professional_Services
North America,onet_task,0,completion_tokens_complexity_volume,key and program specified commands and engineering specifications into computer system to change functions and test final layout.,40.384430986288244,Professional_Services
North America,onet_task,0,cost_complexity_volume,key and program specified commands and engineering specifications into computer system to change functions and test final layout.,34.041805150987635,Professional_Services
North America,onet_task,0,onet_task_count,program electronic equipment.,86,Software_Development
North America,onet_task,0,prompt_tokens_complexity_volume,program electronic equipment.,90.17040937642967,Software_Development
North America,onet_task,0,completion_tokens_complexity_volume,program electronic equipment.,72.35024803630569,Software_Development
North America,onet_task,0,cost_complexity_volume,program electronic equipment.,73.02595458762868,Software_Development
North America,onet_task,0,onet_task_count,develop and maintain computer databases.,85,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,develop and maintain computer databases.,313.4578198954425,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,develop and maintain computer databases.,126.17246701478864,Administrative_Support
North America,onet_task,0,cost_complexity_volume,develop and maintain computer databases.,151.45510885578162,Administrative_Support
North America,onet_task,0,onet_task_count,adapt instructional content or delivery methods for different levels or types of learners.,83,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,adapt instructional content or delivery methods for different levels or types of learners.,33.99568607539047,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,adapt instructional content or delivery methods for different levels or types of learners.,164.52823973004146,Education_Training
North America,onet_task,0,cost_complexity_volume,adapt instructional content or delivery methods for different levels or types of learners.,67.47142890045382,Education_Training
North America,onet_task,0,onet_task_count,prepare and deliver sermons or other talks.,82,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,prepare and deliver sermons or other talks.,62.3769980415089,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,prepare and deliver sermons or other talks.,102.66669435841719,Administrative_Support
North America,onet_task,0,cost_complexity_volume,prepare and deliver sermons or other talks.,77.75354877003926,Administrative_Support
North America,onet_task,0,onet_task_count,plan and follow the most efficient routes for delivering goods.,82,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,plan and follow the most efficient routes for delivering goods.,113.75614665321999,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,plan and follow the most efficient routes for delivering goods.,73.03803945365885,Administrative_Support
North America,onet_task,0,cost_complexity_volume,plan and follow the most efficient routes for delivering goods.,89.79809413883312,Administrative_Support
North America,onet_task,0,onet_task_count,research hardware or software products to meet technical networking or security needs.,82,Research_Analysis
North America,onet_task,0,onet_task_count,write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,81,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,84.75746909985824,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,158.21539039800035,Research_Analysis
North America,onet_task,0,cost_complexity_volume,write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,105.41932408004146,Research_Analysis
North America,onet_task,0,onet_task_count,recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,81,Healthcare_Medical
North America,onet_task,0,prompt_tokens_complexity_volume,recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,23.823575053648263,Healthcare_Medical
North America,onet_task,0,completion_tokens_complexity_volume,recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,64.06371886200996,Healthcare_Medical
North America,onet_task,0,cost_complexity_volume,recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,39.02155715420978,Healthcare_Medical
North America,onet_task,0,onet_task_count,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,81,Professional_Services
North America,onet_task,0,prompt_tokens_complexity_volume,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,56.5421085227851,Professional_Services
North America,onet_task,0,completion_tokens_complexity_volume,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,93.81054610634392,Professional_Services
North America,onet_task,0,cost_complexity_volume,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,161.8461456576757,Professional_Services
North America,onet_task,0,onet_task_count,explain and demonstrate artistic techniques.,78,Creative_Communications
North America,onet_task,0,prompt_tokens_complexity_volume,explain and demonstrate artistic techniques.,18.921694024939146,Creative_Communications
North America,onet_task,0,completion_tokens_complexity_volume,explain and demonstrate artistic techniques.,75.24244020510524,Creative_Communications
North America,onet_task,0,cost_complexity_volume,explain and demonstrate artistic techniques.,35.71745450296866,Creative_Communications
North America,onet_task,0,onet_task_count,recommend methods to increase lifestyle physical activity.,77,Administrative_Support
North America,onet_task,0,onet_task_count,perform security analyses of developed or packaged software components.,77,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,perform security analyses of developed or packaged software components.,38.4577899746143,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,perform security analyses of developed or packaged software components.,27.145859948277646,Administrative_Support
North America,onet_task,0,cost_complexity_volume,perform security analyses of developed or packaged software components.,25.89398539786591,Administrative_Support
North America,onet_task,0,onet_task_count,offer advice on the purchase or sale of particular securities.,77,Financial_Services
North America,onet_task,0,prompt_tokens_complexity_volume,offer advice on the purchase or sale of particular securities.,47.30450115280243,Financial_Services
North America,onet_task,0,completion_tokens_complexity_volume,offer advice on the purchase or sale of particular securities.,48.19535628410319,Financial_Services
North America,onet_task,0,cost_complexity_volume,offer advice on the purchase or sale of particular securities.,76.79980823206138,Financial_Services
North America,onet_task,0,onet_task_count,answer customers' questions about merchandise and advise customers on merchandise selection.,77,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,answer customers' questions about merchandise and advise customers on merchandise selection.,17.86716131451707,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,answer customers' questions about merchandise and advise customers on merchandise selection.,31.882976451736408,Customer_Service
North America,onet_task,0,cost_complexity_volume,answer customers' questions about merchandise and advise customers on merchandise selection.,23.855627935214375,Customer_Service
North America,onet_task,0,onet_task_count,research and identify potential customers for products or services.,76,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,research and identify potential customers for products or services.,54.022968661365454,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,research and identify potential customers for products or services.,49.27575572602367,Customer_Service
North America,onet_task,0,cost_complexity_volume,research and identify potential customers for products or services.,67.06524344939298,Customer_Service
North America,onet_task,0,onet_task_count,teach patients how to deal constructively with their emotions.,76,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,teach patients how to deal constructively with their emotions.,40.70081782978844,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,teach patients how to deal constructively with their emotions.,30.430915693249094,Education_Training
North America,onet_task,0,cost_complexity_volume,teach patients how to deal constructively with their emotions.,55.969329381954545,Education_Training
North America,onet_task,0,onet_task_count,examine specimens using microscopes to evaluate specimen quality.,76,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,examine specimens using microscopes to evaluate specimen quality.,19.246517585075306,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,examine specimens using microscopes to evaluate specimen quality.,53.993546441018445,Research_Analysis
North America,onet_task,0,cost_complexity_volume,examine specimens using microscopes to evaluate specimen quality.,32.44955224045897,Research_Analysis
North America,onet_task,0,onet_task_count,collect data through surveys or experimentation.,75,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,collect data through surveys or experimentation.,75.51793043600766,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,collect data through surveys or experimentation.,42.36746305982819,Research_Analysis
North America,onet_task,0,cost_complexity_volume,collect data through surveys or experimentation.,75.79717457116121,Research_Analysis
North America,onet_task,0,onet_task_count,prepare forms or agreements to complete sales.,75,Creative_Communications
North America,onet_task,0,prompt_tokens_complexity_volume,prepare forms or agreements to complete sales.,84.1791020204838,Creative_Communications
North America,onet_task,0,completion_tokens_complexity_volume,prepare forms or agreements to complete sales.,132.41456210177603,Creative_Communications
North America,onet_task,0,cost_complexity_volume,prepare forms or agreements to complete sales.,135.10782529046128,Creative_Communications
North America,onet_task,0,onet_task_count,direct software programming and development of documentation.,74,Software_Development
North America,onet_task,0,prompt_tokens_complexity_volume,direct software programming and development of documentation.,252.59563087311534,Software_Development
North America,onet_task,0,completion_tokens_complexity_volume,direct software programming and development of documentation.,202.1445212958893,Software_Development
North America,onet_task,0,cost_complexity_volume,direct software programming and development of documentation.,188.69286966459993,Software_Development
North America,onet_task,0,onet_task_count,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,74,Professional_Services
North America,onet_task,0,prompt_tokens_complexity_volume,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,42.757286879979176,Professional_Services
North America,onet_task,0,completion_tokens_complexity_volume,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,42.372713504933714,Professional_Services
North America,onet_task,0,cost_complexity_volume,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,32.59446098458186,Professional_Services
North America,onet_task,0,onet_task_count,compile and interpret results of tests and analyses.,73,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,compile and interpret results of tests and analyses.,29.280664532147185,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,compile and interpret results of tests and analyses.,63.0862208193311,Administrative_Support
North America,onet_task,0,cost_complexity_volume,compile and interpret results of tests and analyses.,36.068594157377376,Administrative_Support
North America,onet_task,0,onet_task_count,teach political science.,73,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,teach political science.,37.0015866422777,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,teach political science.,79.51500483571508,Education_Training
North America,onet_task,0,cost_complexity_volume,teach political science.,80.6735836184573,Education_Training
North America,onet_task,0,onet_task_count,identify methods for interfacing web application technologies with enterprise resource planning or other system software.,72,Software_Development
North America,onet_task,0,prompt_tokens_complexity_volume,identify methods for interfacing web application technologies with enterprise resource planning or other system software.,167.94065566139903,Software_Development
North America,onet_task,0,completion_tokens_complexity_volume,identify methods for interfacing web application technologies with enterprise resource planning or other system software.,47.421290357027985,Software_Development
North America,onet_task,0,cost_complexity_volume,identify methods for interfacing web application technologies with enterprise resource planning or other system software.,100.65781349520742,Software_Development
North America,onet_task,0,onet_task_count,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,72,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,57.12020449113038,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,34.0002335222098,Education_Training
North America,onet_task,0,cost_complexity_volume,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,72.85607407569813,Education_Training
North America,onet_task,0,onet_task_count,write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,72,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,52.51893552653912,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,92.0937259846485,Research_Analysis
North America,onet_task,0,cost_complexity_volume,write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,65.73942192732919,Research_Analysis
North America,onet_task,0,onet_task_count,develop instructional materials and products for technology-based redesign of courses.,71,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,develop instructional materials and products for technology-based redesign of courses.,153.25513282234894,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,develop instructional materials and products for technology-based redesign of courses.,242.82911017415412,Education_Training
North America,onet_task,0,cost_complexity_volume,develop instructional materials and products for technology-based redesign of courses.,156.3069958188156,Education_Training
North America,onet_task,0,onet_task_count,coordinate implementation of computer system plan with establishment personnel and outside vendors.,70,Business_Management
North America,onet_task,0,prompt_tokens_complexity_volume,coordinate implementation of computer system plan with establishment personnel and outside vendors.,258.78274160851794,Business_Management
North America,onet_task,0,completion_tokens_complexity_volume,coordinate implementation of computer system plan with establishment personnel and outside vendors.,51.00589893682632,Business_Management
North America,onet_task,0,cost_complexity_volume,coordinate implementation of computer system plan with establishment personnel and outside vendors.,131.53593453388098,Business_Management
North America,onet_task,0,onet_task_count,enter codes and instructions to program computer-controlled machinery.,69,Education_Training
North America,onet_task,0,prompt_tokens_complexity_volume,enter codes and instructions to program computer-controlled machinery.,43.487577932175235,Education_Training
North America,onet_task,0,completion_tokens_complexity_volume,enter codes and instructions to program computer-controlled machinery.,34.688744773088246,Education_Training
North America,onet_task,0,cost_complexity_volume,enter codes and instructions to program computer-controlled machinery.,49.387936158715156,Education_Training
North America,onet_task,0,onet_task_count,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,69,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,32.88826195765091,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,56.153832664832635,Research_Analysis
North America,onet_task,0,cost_complexity_volume,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,30.612520193823656,Research_Analysis
North America,onet_task,0,onet_task_count,develop new principles and new relationships between existing mathematical principles to advance mathematical science.,68,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,develop new principles and new relationships between existing mathematical principles to advance mathematical science.,102.01349961906091,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,develop new principles and new relationships between existing mathematical principles to advance mathematical science.,400.12881877347974,Administrative_Support
North America,onet_task,0,cost_complexity_volume,develop new principles and new relationships between existing mathematical principles to advance mathematical science.,290.06729322226727,Administrative_Support
North America,onet_task,0,onet_task_count,assist customers by providing information and resolving their complaints.,68,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,assist customers by providing information and resolving their complaints.,38.559546773153556,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,assist customers by providing information and resolving their complaints.,37.37098176065365,Customer_Service
North America,onet_task,0,cost_complexity_volume,assist customers by providing information and resolving their complaints.,53.34565608802518,Customer_Service
North America,onet_task,0,onet_task_count,provide information from the institution's holdings to other curators and to the public.,67,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,provide information from the institution's holdings to other curators and to the public.,17.39588716006708,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,provide information from the institution's holdings to other curators and to the public.,43.38295671435066,Administrative_Support
North America,onet_task,0,cost_complexity_volume,provide information from the institution's holdings to other curators and to the public.,30.92977887625874,Administrative_Support
North America,onet_task,0,onet_task_count,draw conclusions or make predictions based on data summaries or statistical analyses.,67,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,draw conclusions or make predictions based on data summaries or statistical analyses.,24.8088747326291,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,draw conclusions or make predictions based on data summaries or statistical analyses.,59.523830750728976,Research_Analysis
North America,onet_task,0,cost_complexity_volume,draw conclusions or make predictions based on data summaries or statistical analyses.,41.32479939367249,Research_Analysis
North America,onet_task,0,onet_task_count,recommend new equipment or software packages.,67,Administrative_Support
North America,onet_task,0,prompt_tokens_complexity_volume,recommend new equipment or software packages.,16.55480984051219,Administrative_Support
North America,onet_task,0,completion_tokens_complexity_volume,recommend new equipment or software packages.,46.130193832458986,Administrative_Support
North America,onet_task,0,cost_complexity_volume,recommend new equipment or software packages.,19.731127865529846,Administrative_Support
North America,onet_task,0,onet_task_count,use computer software to generate new images.,67,Software_Development
North America,onet_task,0,prompt_tokens_complexity_volume,use computer software to generate new images.,76.1420617496015,Software_Development
North America,onet_task,0,completion_tokens_complexity_volume,use computer software to generate new images.,52.94010169963493,Software_Development
North America,onet_task,0,cost_complexity_volume,use computer software to generate new images.,57.84741161050359,Software_Development
North America,onet_task,0,onet_task_count,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,66,Business_Management
North America,onet_task,0,prompt_tokens_complexity_volume,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,4.3086316677527385,Business_Management
North America,onet_task,0,completion_tokens_complexity_volume,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,8.11889596201988,Business_Management
North America,onet_task,0,cost_complexity_volume,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,8.089457669818463,Business_Management
North America,onet_task,0,onet_task_count,write technical documents or academic articles to communicate study results or economic forecasts.,66,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,write technical documents or academic articles to communicate study results or economic forecasts.,109.77919119714407,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,write technical documents or academic articles to communicate study results or economic forecasts.,130.7942153184841,Research_Analysis
North America,onet_task,0,cost_complexity_volume,write technical documents or academic articles to communicate study results or economic forecasts.,107.25830324745051,Research_Analysis
North America,onet_task,0,onet_task_count,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,66,Financial_Services
North America,onet_task,0,prompt_tokens_complexity_volume,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,177.67146828492312,Financial_Services
North America,onet_task,0,completion_tokens_complexity_volume,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,66.03353577282091,Financial_Services
North America,onet_task,0,cost_complexity_volume,calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,120.62674984936632,Financial_Services
North America,onet_task,0,onet_task_count,explain products or services and prices and demonstrate use of products.,65,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,explain products or services and prices and demonstrate use of products.,21.211180546363465,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,explain products or services and prices and demonstrate use of products.,41.55924180065735,Customer_Service
North America,onet_task,0,cost_complexity_volume,explain products or services and prices and demonstrate use of products.,29.290035177249568,Customer_Service
North America,onet_task,0,onet_task_count,provide road information to assist motorists.,65,Customer_Service
North America,onet_task,0,prompt_tokens_complexity_volume,provide road information to assist motorists.,34.39569786482771,Customer_Service
North America,onet_task,0,completion_tokens_complexity_volume,provide road information to assist motorists.,26.48891395209878,Customer_Service
North America,onet_task,0,cost_complexity_volume,provide road information to assist motorists.,22.33565065599829,Customer_Service
North America,onet_task,0,onet_task_count,write reports or research proposals.,64,Research_Analysis
North America,onet_task,0,prompt_tokens_complexity_volume,write reports or research proposals.,70.69500448717126,Research_Analysis
North America,onet_task,0,completion_tokens_complexity_volume,write reports or research proposals.,64.36140908137217,Research_Analysis
North America,onet_task,0,cost_complexity_volume,write reports or research proposals.,57.459394590230374,Research_Analysis
North America,onet_task,0,onet_task_count,create content strategies for digital media.,64,Creative_Communications
